Sentiment,Text
αηδία,"['φοιτητής', 'προσπαθώ', 'ευχαριστήσω', 'λέκτορος']"
χαρά,"['ανάγνωση', 'ωραίος', 'βιβλίο', 'μιλώ', 'αυτό', 'φίλο']"
φόβος,"['απειλείται', 'άλλο', 'άτομο']"
οργή,"['επίπληξη', 'τον', 'ηγέτη', 'τάξη']"
θλίψη,"['σε', 'φίλο']"
αηδία,"['είδο', 'νεκρό', 'αρουραίος', 'δρόμο']"
χαρά,"['πηγαίνω', 'συναυλία']"
φόβος,"['πάρε', 'άρρωσ']"
οργή,"['στρίβη', 'έναν', 'πολυσύχναστος', 'δρόμο']"
θλίψη,"['παιδί', 'ξυλοκοπήθηκε', 'τη', 'μητέρα']"
αηδία,"['μάθημα', 'ανατομία']"
χαρά,"['καλό', 'δείπνο', 'την', 'εθνικός', 'ημέρα']"
φόβος,"['είδο', 'φίδι', 'απροσδόκητας']"
οργή,"['βλέπω', 'το', 'άσχημο', 'ερωτηματολόγιο']"
θλίψη,"['αγνόσατε', 'γεγονός', 'δεν', 'μπορώ', 'σας', 'ακούσω', 'πίσω', 'μέρος']"
αηδία,"['νεκρός', 'αρουραίοι', 'κουζίνος', 'πανεπιστημίο']"
χαρά,"['παρακολουθώντας', 'ασιατικό', 'ολυμπιακό', 'παιχνίδι', 'Κίνα', 'κερδίζω']"
φόβος,"['με', 'φοβήθηκε', 'σκοτάδι']"
οργή,"['άνθρωποι', 'έχω', 'ποδοσφαιρικό', 'αγώνας', 'από', 'παράθυρο', 'τη', 'διάρκειο', 'διάλεξη']"
θλίψη,"['Κίνα', 'μπορώ', 'να', 'δώσω', 'καλός', 'ηχητικές', 'συσκευές', 'μια', 'ανοιχτός', 'διάλεξη']"
αηδία,"['άνθρωποι', 'μιλάνε', 'μια', 'σημαντικός', 'διάλεξη']"
χαρά,"['πήρε', 'μεγάλος', 'ψάρι', 'αλιεία']"
φόβος,"['ακούστηκε', 'θόρυβο', 'φάντασμα', 'νύχτα']"
οργή,"['πατέρας', 'βοηθώντα', 'παιδί', 'να', 'πολεμήσω', 'παιδί']"
θλίψη,"['πατέρας', 'παιδί', 'σκοτώθηκαν', 'ένα', 'ατύχημα']"
αηδία,"['οι', 'κατώτεροι', 'γιατρός', 'επέστρεψαν', 'δουλειώ', 'αφού', 'κουβαλώ']"
χαρά,"['ο', 'φίλος', 'και', 'έφτιαξο']"
φόβος,"['βλέπω', 'ταινία', 'οποία', 'υπήρχε', 'λάκκο', 'γεμάτος', 'κινδύνου', 'υπήρχε', 'ένα', 'μικρό', 'ασφαλός', 'μέρος', 'οποίο', 'στέκομαι', 'άνδρας', 'έπρεπε', 'πιάσω', 'κυρία', 'ρίχτηκε', 'ή', 'το', 'λάκκος', 'βαθιά', 'πόδι']"
οργή,"['μητέρα', 'αδελφή', 'συνέχομαι', 'μαζεύω', 'μέρα', 'καμία', 'απολύτως', 'αιτία', 'και', 'κατέληξος', 'θυμώνω']"
θλίψη,"['ο', 'φίλος', 'έχω', 'μια', 'σχέση', 'έναν', 'στενό', 'φίλο']"
αηδία,"['ένας', 'συμμαθητή', 'χτύπησε', 'πόρτα', 'το', 'πρωί', ',', 'αηδιασμένος', 'τη', 'συμπεριφορά']"
χαρά,"['ναό', 'εκκλησία', ',', 'δέχθηκα', 'χριστό', 'ζωή', 'και', 'και', 'φίλος']"
χαρά,"['τη', 'διάρκειο', 'καλοκαιρί', 'λαμβάνω', 'βαθμούς', 'τις', 'μου', 'περίμενας', 'b', 'καλύτερα', 'πληροφορικός', 'Έβλεπα', 'κάρτα', 'πήρας', 'ai', 'εκστατικό']"
φόβος,"['αγγλικά', 'χαρτί', 'αναμένομαι', 'παρασκευή', 'επιστρέφομαι', 'η', 'Τρίτη', 'φοβάμαι', 'πάνε', 'τάξη', 'να', 'πάρω', 'χαρτί', 'επειδή', 'ήξερα', 'ήταν', 'κακό']"
οργή,"['φίλος', 'ήρθε', 'να', 'επισκεφτώ', 'μένω', 'με', 'συγκάτοικο', 'και', 'ο', 'συγκάτοικο', 'και', 'καλός', 'φίλοι', 'άφησε', 'το', 'μίλησε', 'πολύ']"
θλίψη,"['την', 'παραλαβή', 'βαθμολογίας', 'χαρτί', 'αναφέρομαι', 'fear']"
αηδία,"['βλέπω', 'άνθρωπο', 'πετώ', 'χρήματα', 'telegraph']"
χαρά,"['βλέπω', 'φίλο', 'δεν', 'δω', 'πολύ', 'καιρό']"
οργή,"['ένιωσα', 'θυμό', 'συγκάτοικο', 'λόγω', 'συνήθειας', 'αφήνω', 'βρώμικος', 'πιάτα', 'νεροχύτη', 'γενικά', 'μην', 'καθαρίζω', 'από', 'εαυτό']"
θλίψη,"['η', 'γιαγιά', 'μου', ',', 'μείναμε', 'μας', 'λίγο', ',', 'επέστρεψε', 'σπίτι']"
αηδία,"['ένιωσα', 'αηδία', 'αποτέλεσμα', 'από', 'μέσα', 'σκέφτηκο', 'είχας', 'προετοιμαστώ', 'γι', '&', '#', '39αυτό', ',', 'το', 'τελικό', 'αποτέλεσμα', 'ήταν', 'ό', ',', 'περίμενας']"
χαρά,"['επίτευξη', 'στόχο', 'σε', 'κολύμπι', 'συνάντησα', 'εργάστηκε', 'το', 'στόχο', 'yrs', 'σε', 'θέση', 'το', 'πετύχω', 'δεν', 'ήξερα']"
φόβος,"['φόρτωση', 'κτιρίο', 'ακοός', 'συναγερμός', 'ξέρω', 'κάποιος', 'έπρεπε', 'σπάσω', 'κάλεσα', 'αστυνομία', 'πανικοβλητώ', 'ήταν', 'τηλέφωνος', 'φοβερό', 'αποδεικνύομαι', 'πήγα', 'κρυμμένο', 'συναγερμό', 'προηγούμενη', 'γνώση', 'ύπαρξής']"
οργή,"['πηγαίνω', 'νοσοκομείο', 'βρίσκω', 'επιμελώς', 'έχω', 'καταστροφή', 'στρες', 'θυμός', 'ήρθε', 'οι', 'γεροντός', 'γιατρός', 'ανακάλυψαν', 'εβδομάδα', 'αργότερα', 'έχω', 'καταγραιμικά', 'άγχος', 'ένα', 'πόδι', 'έπρεπε', 'είχας', 'πατερίτσες', 'ξεχωριστό', 'πόνο', 'και', 'μόλις', 'βία', 'μπορώ', 'περπατήσω', 'μαθήμαα', 'λέω', 'θα', 'καλύτερος', 'σε', 'εβδομάδα']"
θλίψη,"['χάνοντα', 'δουλειά', 'που', 'καλοκαίριος', 'πήρος', 'προσωπικά', 'φώναξε', 'ώρες', 'μακριά', 'για', 'ήθελας', 'κρύψω', 'μακριά', 'κάνω', 'για', 'λίγες', 'μέρα']"
αηδία,"['βλέπω', 'φίλο', 'αγαπώ', 'κορίτσι', 'γυμνασίου', ',', 'λάθος', 'σέρνομαι', 'αυτό', 'δωμάτιος', 'συνέβησαν', 'γεγονότο', 'αηδιασμένος', 'την', 'πραγματικότητα']"
χαρά,"['το', 'σαββατοκύριακο', 'επιστροφός', 'σπίτι', 'είδο', 'αδελφή', 'για', 'φορά', 'μήνε', 'καλύτερο', 'φίλος', 'και', 'εξαιρετικά']"
φόβος,"['λειτουργία', 'ώμο', ',', 'ξύπνησα', 'στο', 'νοσοκομειακό', 'δωμάτιος', 'στον', 'πόνο', 'βρισκόμω', 'κάτω', 'από', 'βαριά', 'φάρμακο', 'δεν', 'μπορώ', 'βρω', 'γονείς']"
οργή,"['διαπίστωσα', 'εξάδελφό', 'έχω', 'σκοτωθώ', ',', 'θυμωμένος', 'κόσμο', 'ο', 'δολοφόνος', 'της', ',', 'ο', 'οποίος', 'ο', 'συνεργάτης', 'της', '.', 'η', 'κακός', 'πιο', 'μισητή', 'ημέρα', 'ζωή']"
θλίψη,"['περνώ', 'σαββατοκύριακος', 'σαν', 'ντιέγκο', 'επισκέφθηκα', 'φίλο', 'rob', 'αεροδρόμιο', 'το', 'αεροπλάνο', 'ήταν', 'έτσι', 'φύγω', 'που', 'είπος', 'αντίο', 'επιβιβάστηκας', 'αεροπλάνο', 'το', 'δύσκολος', 'πράγμα', 'κάνω', 'ήταν', 'θλιβερό', 'ταξίδι', 'στο', 'σπίτι']"
αηδία,"['υπολογίζομαι', 'σπουδάζω', 'μέση', 'μαθήμαα', 'πριν', 'λίγες', 'ημέρα', ',', 'ωστόσο', ',', 'ξεγελάστηκα', 'τον', 'συγκάτοικο', 'και', 'άρχισα', 'μελετώ', 'να', 'αηδιασμένος', 'τον', 'μου']"
χαρά,"['πήρα', 'α', 'ανατομία', 'πρώτο', 'έχω', 'πάρω', 'σε', 'τάξη', 'επιστήμη']"
φόβος,"['άνδρας', 'αυτοκίνητο', 'ακολουθώ', 'ξεκινούσα', 'το', 'πρωί', 'μια', 'απομονωμένη', 'περιοχή']"
οργή,"['πιάσαμε', 'peeping', 'στο', 'παράθυρό', 'μου', ',', 'είμαι', 'τυλιγμένος']"
θλίψη,"['πείτε', 'αντίο', 'αεροδρόμιο', 'φίλο', 'που', 'να', 'πηγαίνω', 'σχολείο', 'ανατολή', 'πολύ', 'και', 'μαζί', 'χρόνια']"
αηδία,"['γονείς', 'με', 'διεκδίκησαν', 'τον', 'φόρος', 'εισοδήματό', 'αφού', 'βγω', 'το', 'σπίτι', 'δύο', 'χρόνια', 'έχω', 'οικονομικός', 'υποστήριξη', '.', 'αποτέλεσμα', ',', 'έπρεπε', 'δουλέψω', 'κατά', 'διάρκειο', 'σχολείο', ',', 'αναμένομαι', 'τον', 'να', 'συνεισφέρω', 'εκπαίδευσή', 'όταν', 'αρνούνται', 'να', 'το', 'κάνει']"
χαρά,"['πηγαίνω', 'μια', 'ταινία', 'μια', 'ημερομηνία', 'περπατώ', 'παραλία', 'alameda', 'περνώ', 'καιρό', 'apt']"
φόβος,"['ηλικία', 'η', 'γιαγιά', 'έφυγε', 'γιαγιά', 'έχω', 'φόβο', 'πεθάνω']"
οργή,"['τη', 'στιγμή', 'παίρνω', 'cs', 'έπρεπε', 'ολοκληρώσω', 'αποστολός', 'παρεμποδίστηκο', 'δεν', 'μπορώ', 'πάρω', 'πέρασμα', 'πρόγραμμα', 'μου']"
θλίψη,"['κορίτσι', 'βλέπω', 'ήθελε', 'έχω', 'σοβαρός', 'σχέση']"
αηδία,"['Ανακάλυψα', 'κάποιος', 'ήξερα', 'κάποιον', 'να', 'δοκιμάσω']"
χαρά,"['ζήτησα', 'κάποιον', 'βγω', 'δέχτηκε']"
φόβος,"['οδήγησα', 'σταμάτησα', 'ένα', 'φως', 'σκοπεύω', 'κάνω', 'σωστός', 'στροφή', 'ξεκάθαρος', 'σαφός', 'αριστερά', 'ξεκίνησα', 'ένας', 'άνθρωπος', 'ήταν', 'ακριβώς', 'μπροστά', 'το', 'αυτοκίνητο']"
οργή,"['τη', 'διάρκειο', 'χορός', 'έκοψε', 'ελαστικά', 'βγάλω', 'χρώμα', 'αυτοκίνητό', 'έχω', 'τέσσερις', 'φίλου', 'μου', 'οδήγησα', 'και', 'επιπλέον', 'έβρεχε']"
θλίψη,"['προσπαθώ', 'ένα', 'κορίτσι', 'άρεσε', 'μου', 'φρόντομαι', 'σκέφτηκε', 'αισθάνθηκε', 'ίδιος', 'τρόπο', '.', 'δεν', 'άρεσε', 'ιδέα', 'και', 'απλά', 'ήθελε', 'μείνω', 'φίλος']"
αηδία,"['χάνω', 'στοιχήματά', 'σε', 'ποδοσφαίρο', 'μπάσκετ', 'μπέιζμπολ', 'κλέβω', 'πόκερ', 'ή', 'αν', 'δολάριας', 'ή', 'αισθάνομαι', 'δεν', 'έπρεπε', 'να', 'κάνω', 'πρώτη', 'θέση']"
χαρά,"['ολοκληρώθηκε', 'δύσκολος', 'μεσοπρόθεσμο']"
φόβος,"['αντιμετωπίσω', 'μεγαλύτερος', 'άτομο', 'μένα', 'σχεδόν', 'πήρε', 'μια', 'πάλη']"
οργή,"['λέω', 'φυλετικός', 'κακία', 'από', 'πλάτη']"
θλίψη,"['γιαγιά', 'πέθανε', 'τη', 'διάρκειο', 'διακοπή', 'χριστουγέννος', 'από', 'χρόνια']"
αηδία,"['είδα', 'σκηνή', 'μια', 'ταινία', 'υποδηλώνω', 'αιμομιξίος', 'χιουμοριστική']"
χαρά,"['καλά', 'μια', 'μέση', 'φυσικός']"
φόβος,"['στο', 'σπίτι', 'αργά', 'βράδυ', 'άκουσος', 'θορύβους', 'σαν', 'που', 'προσπαθώ', 'πάρω', 'πίσω', 'πόρτα']"
οργή,"['φίλος', 'αφήνω', 'μελετήσω', 'θέλω', 'δεν', 'αισθάνομαι', 'πρέπει', 'σπουδάσω', 'δεν', 'καταλαβαίνω', 'πόσο', 'σημαντικός', 'η', 'μελέτη', 'για', 'μένα', 'θυμωμένος', 'με', 'την']"
θλίψη,"['θάνατος', 'κουνελιός', 'κατοικίδιο', 'ζώο', 'χρειάστηκε', 'δώσω', 'μακριά', 'ο', 'αδερφός', 'έγινε', 'αλλεργικός', 'αυτό', 'δώσαμε', 'έναν', 'άνθρωπο', 'κράτησε', 'ζώα', 'πολλά', 'ζώα', 'να', 'παρακολουθήσω', 'παιδί', 'πηγαίνω', 'να', 'επισκεφτούμε', 'το', 'κουνέλι', 'ήταν', 'άσχημο', 'χτυπημένο', 'τα', 'κουνέλι', 'τελικά', 'πέθανε']"
αηδία,"['στέκομαι', 'στάση', 'λεωφορείος', 'μια', 'ώρα', 'περιμένω', 'λεωφορείο', 'να', 'φτάσω']"
χαρά,"['κέρδισας', 'αυτοκίνητό']"
φόβος,"['πηγαίνω', 'πάρω', 'οδηγό']"
οργή,"['επιστρέψαμε', 'σπίτι', 'μέρα', 'ανακάλυψα', 'η', 'αδελφή', 'δανειστώ', 'αυτοκίνητό', 'και', 'έχω', 'πάρω', 'ατύχημα', 'αυτό', 'ολόκληρος', 'μπροστινό', 'προφυλακτήρας', 'καταστράφηκε']"
θλίψη,"['άκουσος', 'είδηση', 'ο', 'παππούς', 'έχω', 'πεθάνω']"
αηδία,"['ένας', 'φίλος', 'συνεχίζω', 'μου', 'λέω', 'νοσηρά', 'πράγμαα', 'συνέβησαν', 'τον', 'σκύλο']"
χαρά,"['πάρτι', 'οποίο', 'συναντήθηκα', 'ένα', 'ενδιαφέρον', 'κορίτσι', 'απολαύσαμε', 'κάθε', 'από', 'εταιρεία', 'έχω', 'αργός', 'κούρσα']"
φόβος,"['φίλος', 'εγώ', 'επρόκειτο', 'έχω', 'συνεδρίαση', 'μελέτη', 'μαζί', ',', 'οποία', 'quiz', 'μας', 'υλικό', 'βιολογία', 'πίστευο', 'didnt', 'μελέτη', 'φοβάμαι', 'θα', 'αποτύχω']"
οργή,"['ζω', 'την', 'αδερφή', 'τώρα', 'μερικές', 'φορά', 'ενοχλώ', 'ιδιαίτερα', 'σκέφτομαι', 'δεν', 'διατηρώ', 'καθαρή']"
θλίψη,"['διαπίστωσα', 'δεν', 'μπορώ', 'πάω', 'συναυλία', 'αγόρασα', 'εισιτήριος', 'τεστ', 'βιολογία', 'συνέβη', 'πρωί']"
αηδία,"['στιγμή', 'εθελοντικά', 'νοσοκομείο', 'χθες', 'Αποκριές', 'φόρεσος', 'γιατρός', 'πήγαινα', 'δουλειά', 'συντονιστός', 'εθελοντής', 'λέω', 'από', 'τη', 'στροφή', 'ότι', 'επικίνδυνος', 'έκανα', 'που', 'έκανο']"
χαρά,"['το', 'έτος', 'το', 'μάρτιος', 'έκανος', 'δοκιμή', 'φαινάμαι', 'προσαρμόσω', 'στο', 'κολέγιο', 'ζεστό', 'ηλιόλουστο', 'περπάτησο', 'μπροστά', 'σε', 'ένα', 'όταν', 'άκουσας', 'boys', 'έχω', 'τη', 'συντριπτικός', 'αίσθηση', 'σε', 'ήταν', 'καλό', 'εξακολουθώ', 'να', 'το', 'κάπως']"
φόβος,"['τη', 'διάρκειο', 'έτου', 'μητέρα', 'σχεδόν', 'νευρικός', 'κατάρρευση', 'ο', 'πατέρας', 'έχω', 'μια', 'σοβαρός', 'επιχείρηση', 'φοβάμαι', 'τα', 'παιδιά', 'οικογένεια', 'η', 'παλαιότερη', 'κρατήσω', 'τα', 'αποδείχθηκε']"
οργή,"['εξάμηνο', ',', 'είμαι', 'γνωστός', 'κορίτσι', 'ive', 'γνωστός', 'σχεδόν', 'χρόνο', 'ωστόσο', ',', 'νύχτα', 'λέω', 'ήθελε', 'είμαστε', 'φίλος', 'εμπιστευθώ', 'σε', 'ένα', 'φίλο', 'Πάω', 'πραγματικά', 'ή', 'δύο', 'μήνε', 'αργότερα', 'έσπασε', 'την', 'παλιά', 'φίλη', 'και', 'άρχομαι', 'πηγαίνω', 'τακτικά', 'έχω', 'κοπέλα', 'έχω', 'ρομαντικός', 'σχέση', 'σημασία', 'αισθάνομαι', 'θυμό', 'είμαστε', 'φίλος']"
θλίψη,"['είμαι', 'στέλεχος', 'ες', 'συμβούλους', 'τάξη', 'πέθανε', 'από', 'ηπατίτιδα', 'πολύ', 'ευαίσθητη', 'ξέρω', 'συστολή', 'και', 'επέστησε', 'βελτιώσω', 'εαυτό', 'εικόνα', 'έλειπε', 'την', 'κηδεία', 'έτσι', 'μπορούσα', 'θρηνήσω', 'δημόσιος', 'γονείς', 'δεν', 'κατάλαβαν']"
αηδία,"['ζήτησα', 'εργαστάω', 'σύμβουλος', 'galso', 'έκανο', 'ισχυρότερη', 'δυνατός', 'εφαρμογή', 'αρνήθηκα', 'συνέντευξη', 'ένιωσα', 'αηδιασμένος', 'σύστημα', 'οποίο', ',', 'προωθώντας', 'αιτία', 'μειονοτήτο', ',', 'καθιστώ', 'απασχόληση', 'λευκός', 'τη', 'χαμηλότερη', 'προτεραιότητα']"
χαρά,"['αγόρι', 'έδωσε', 'ιδιαίτερη', 'προσοχή']"
φόβος,"['επιστρέφω', 'ψυχικό', 'μέσον']"
οργή,"['συγκάτοικο', 'αφήνω', 'συρτάρι', 'σε', 'χάος', 'από', 'όργωμα', 'ψάχνω']"
θλίψη,"['φίλος', 'που', 'βρισκάμαι', 'Μπαγκό', 'βγαίνω', 'την', 'αδελφότητα']"
αηδία,"['φίλος', 'κάνω', 'σεξ', 'κάποιον', 'διαφορετικός', 'φυλή', 'ένα', 'ταξίδι', 'κάτω', 'usc', 'μπροστά', 'όλους', 'οι', 'φίλοι', 'ντρεπάμαι', 'όνομας', 'σπιτί']"
χαρά,"['τελευταίες', 'γενετή', 'μέσα', 'ένα', 'αξιοπρεπά', 'βαθμό']"
φόβος,"['ορισμένη', 'νύχτα', 'την', 'εκκίνηση']"
οργή,"['κάποιος', 'έριξε', 'πυροσβέστη', 'δωμάτιό', 'το', 'πρωί']"
θλίψη,"['στενό', 'φίλος', 'οικογένεια', 'πέθανε']"
αηδία,"['άλλοι', 'άνθρωποι', 'αρνούνται', 'κάνω', 'δουλειός', 'σπίτι', 'και', 'δίνω', 'έργο', 'κάποιον']"
χαρά,"['λαμβάνω', 'απροσδόκητος', 'β', 'μεσαιωνικός', 'μηχανική', 'μελετούσο', 'όσο', 'έπρεπε', 'ήταν', 'μια', 'δύσκολη', 'δοκιμασία']"
φόβος,"['θα', 'μπορώ', 'κάνω', 'ερωτήσει', 'μαθηματικό', 'midterm']"
οργή,"['έπρεπε', 'συναντήσω', 'φίλη', 'σε', 'προκαθορισμένος', 'μέρος', ',', 'μου', 'πήρε', 'ώρα', 'να', 'βρω']"
θλίψη,"['γιαγιά', 'πέθανε', 'καλοκαίρι', 'ήξερα', 'καλά', 'έψαχνε', 'μεγάλος', 'μπισκότο', 'στο', 'νοσοκομείο', 'αναμένομαι', 'βελτιωθώ', 'να', 'πηγαίνω', 'σπίτι', 'σύντομα', 'πέθανε', 'ύπνο']"
αηδία,"['είδο', 'μέρος', 'βίντεο', 'με', 'οποίο', 'σέρνομαι', 'μια', 'μπανιέρα']"
χαρά,"['Βρείτε', 'βαθμού', 'στο', 'τέλος', 'πρώτου', 'έτου']"
φόβος,"['επρόκειτο', 'φέρω', 'τη', 'φίλη', 'στο', 'για', 'συναντήσω', 'γονείς']"
οργή,"['ανακάλυψο', 'ο', 'καλός', 'φίλος', 'συγκάτοικο', 'πληρώνω', 'τηλεφωνικό', 'λογαριασμό', 'το', 'ηλεκτρικό', 'νομοσχέδιο', 'υποσχέθηκε', 'με', 'άφησε']"
θλίψη,"['διαπίστωσα', 'η', 'φίλη', 'δεν', 'επέστρεφε', 'ucb', 'ένα', 'εξάμηνο', 'θα', 'ζώ', 'σαν', 'χοσέ']"
αηδία,"['Βρείτε', 'βαθμού', 'στο', 'τέλος', 'έτου', 'δευτερολέπτου']"
χαρά,"['πηγαίνω', 'chico', 'να', 'επισκεφτείτε', 'φίλο']"
φόβος,"['ημέρα', 'στη', 'δουλειά']"
οργή,"['το', 'πρόσωπο', 'που', 'την', 'υπόθεση', 'συνηθισμένο', 'μιλάμε', 'μένα', 'κοινό']"
θλίψη,"['αδελφός', 'συγκάτοικοι', 'αυτοκτόνησαν']"
αηδία,"['είμαι', 'λίπος']"
χαρά,"['ερωτεύτηκε', 'παρούσος', 'φίλη']"
φόβος,"['υπήρχε', 'απειλή', 'βόμβας', 'αίθουσα', 'αυτή', 'η', 'φορά', 'ένιωθος', 'η', 'ζωή', 'θα', 'μπορώ', 'είναι', 'κίνδυνος']"
οργή,"['οι', 'άνθρωποι', 'έλεγαν', 'ο', 'φίλος', 'μου', 'παίζω', 'μου']"
θλίψη,"['η', 'γιαγιά', 'πέθανε']"
αηδία,"['μελετάω', 'άκρο', 'για', 'midterm', 'εξακολουθώ', 'παίρνω', 'μέσος', 'βαθμό']"
χαρά,"['πήρος', 'πολύ', 'καλό', 'βαθμό', 'ένα', 'τα', 'μου', 'από', 'εβδομάδα']"
φόβος,"['μαμά', 'κάλεσε', 'το', 'πρωί', 'μια', 'δευτέρας', 'μόλις', 'έχω', 'δει', 'το', 'σαββατοκύριακος', 'μπορούσας', 'καταλάβω', 'θα', 'μπορώ', 'είναι', 'σημαντικό', 'καλέσω', 'μια', 'παράξενη', 'ώρα', 'μου', 'έλειψε', 'κλήση', 'έπρεπε', 'να', 'την', 'τηλεφωνήσω', 'το', 'απόγευμα']"
οργή,"['συνομήλικός', 'δεν', 'θέλω', 'συναντήσω', 'κατά', 'διάρκειο', 'βιασύνης', ',', 'φοβάμαι', 'θα', 'δώσω', 'κακή', 'προοπτικός', 'σπίτι', 'σορότυπα', 'δεν', 'έπρεπε', 'το', 'δει', ',', 'έσφαξαν', 'έκανο']"
θλίψη,"['λέω', 'ένας', 'φίλος', 'φίλο', 'αυτοκτόνησε']"
αηδία,"['κάνω', 'άσχημο', 'μια', 'μέση']"
χαρά,"['έχω', 'επιτύχω', 'στόχο', 'έμμεσα', 'εργάζομαι', 'το', 'football', 'η', 'δεύτερη', 'νίκη', 'εποχή', 'πολύ', 'ευχάριστη', 'φέρω', 'χαρά', 'εξαιτίας', 'σκληρός', 'δουλειά', 'του', 'γεγονό', 'κανείς', 'περίμενε', 'κερδίσω']"
φόβος,"['ανάγνωση', 'ιστορίας', 'έναν', 'σειριακό', 'δολοφόνο', 'το', 'όνομας', 'Χένρι', 'λι', 'λούκα', ',', 'οποίος', 'λαμβάνω', 'διάκριση', 'δολοφονία', 'περισσότερο', 'ανθρώπο', ',', 'οποιοσδήποτε', 'άνδρας', 'άρχομαι', 'αναρωτιέται', 'έπρεπε', 'φροντίσω', 'για', 'την', 'ασφάλεί']"
οργή,"['δουλέψω', 'έργο', 'ένας', 'φίλος', 'κατά', 'λάθος', 'κατέστρεψε', 'μπορούσα', 'τον', 'συγχωρήσω', 'για', 'πολύ', 'καιρό', 'και', 'μερικές', 'φορά', 'τον', 'θυμώνω']"
θλίψη,"['πέθανε', 'κατοικίδιο', 'ζώο', 'κατοικίδιο', 'ο', 'στενότερο', 'φίλος', 'έχω', 'και', 'χρόνια']"
αηδία,"['peoplepress', 'αναλύσω', 'συγκεκριμένος', 'ειδησεογραφικό', 'αντικείμενο', 'football', 'ομάδα', ',', 'οποίο', 'μέλος', 'βλέπω', 'κατάσταση', 'κακό', 'φως', 'πάντα', 'θέτω', 'την', 'ομάδα']"
χαρά,"['παίρνω', 'επιστολή', 'από', 'cal']"
φόβος,"['καλοκαίρι', ',', 'κάθομαι', 'φίλου', ',', 'επινόησαν', 'επεξεργάστησαν', 'σχέδιο', 'τρομάζω', 'κατασκήνω', 'το', 'στρατόπεδό', 'από', 'άγριο', 'ζώο', 'μετά', 'να', 'πείσω', 'το', 'κάμπινγκ', 'το', 'σπίτι', 'σατανικός', 'οργάνωση']"
οργή,"['πήγα', 'χορεύω', 'βρήκο', 'φίλο', 'φιλώντα', 'άλλη', 'κοπέλα']"
θλίψη,"['τέλος', 'πανεπιστημίο', 'στο', 'γυμνάσιος', 'διαπίστωσα', 'ένας', 'φίλος', 'ήξερα', 'ο', 'καρκίνος', 'διαγνωσθώ', 'τελικώς', 'άρρωσ']"
αηδία,"['κάθομαι', 'κοιτώνας', ',', 'οι', 'τύποι', 'διαβάζομαι', 'προφορικά', 'γράμματα', 'ρετιρέ']"
χαρά,"['σήμερα', 'έκανος', 'καλύτερα', 'αρχιτεκτονικό', 'έργο', 'όσο', 'περίμενας']"
φόβος,"['είμαι', 'μικρός', 'έχανος', 'έλεγχο', 'μοτοσυκλέτα', 'και', 'άρχισο', 'μπαίνω', 'μια', 'διασταύρωση', 'buay', ',', 'ο', 'γείτονά', 'με', 'σταμάτησε', 'εγκαίρω']"
οργή,"['το', 'καλοκαίρι', 'πήρος', 'μέρος', 'μια', 'πάλη', 'έναν', 'τους', 'προστάτε', 'σε', 'θέατρο', 'χτύπησε', 'χτύπησα', 'φίλο', 'χτύπησε', 'τον', 'φίλο', 'και', 'χτύπησε', 'ένας', 'τον', 'άλλο']"
θλίψη,"['τη', 'δευτέρος', 'πήρος', 'τεστ', 'και', 'έχασε', 'δεύτερη', 'φορά']"
αηδία,"['ανακάλυψο', 'η', 'εξόρυζε', 'νικαραγουανικά', 'λιμάνι']"
χαρά,"['λαμβάνω', 'επιστολή', 'αποδοχός', 'cal']"
φόβος,"['εποχή', 'φοβάμαι', 'για', 'ήταν', 'έσπασα', 'πατέρα', 'παλιά', 'λαμπτήρας']"
οργή,"['κάποιος', 'λέω', 'μυστικό', 'είπο', 'μην', 'λέω']"
θλίψη,"['η', 'μητέρα', 'ήταν', 'άρρωστη', 'σχεδόν', 'πέθανε']"
αηδία,"['είδος', 'πρόεδρο', 'ρήγκαν', 'εκλεγώ']"
χαρά,"['έδωσα', 'μαμά', 'ένα', 'δώρο', 'ήθελε', 'και', 'χρόνια', 'φλερτάρω', 'χαρά']"
φόβος,"['περπατώντας', 'πανεπιστημιούπολη', 'βράδυ', 'σκίουρος', 'πήδηξε', 'μπροστά']"
οργή,"['μακρύ', 'ταξίδι', 'φορτηγάκι', 'χωρίς', 'περιστατικό', 'σταμάτησα', 'γεμίσω', 'δεξαμενή', 'φυσικό', 'αέριο', 'έσπασε', 'πλευρά', 'φορτηγός', 'ενάντια', 'στύλο', '.', 'συνέχεια', ',', 'αυτοκίνητό', 'ηλεκτρικό', 'σύστημα', 'θα', 'λειτουργώ', 'προσπάθησα', 'οδηγώ', 'σπίτι', 'από', 'το', 'σπίτι']"
θλίψη,"['ένα', 'σημείο', 'σχέση', 'φίλος', 'είδε', 'παλί', 'φλόγα', 'από', 'μένα', 'αντιπαράθεση', 'χύθηκαν', 'δάκρυο']"
αηδία,"['ένα', 'εισέβαλε', 'στρατόπεδο']"
χαρά,"['πήρος', 'μια', 'δουλειά', 'από', 'ημέρα', 'αναρωτιάμαι', 'προσληφθώ', 'ή', 'και', 'θα', 'υπολογίζω', 'χρήματα', 'θα', 'φέρνω']"
φόβος,"['έπρεπε', 'περπατήσω', 'σπίτι', 'σκοτάδι', 'πρώτη', 'φορά']"
