sentiment,Content
sadness,"['Big', 'Sam', 'Houston', 'is', 'not', 'big', 'enough', 'to', 'overcome', 'the', 'challanges', 'of', 'moving-car-iphone', 'photography', 'http', ':', '//yfrog.com/0xhu5j']"
sadness,"['PLEASE', 'PLEASE', ',', 'ANYONE', '?']"
sadness,"['missing', 'my', 'bffls', '!', 'missing', 'my', 'friday', 'night', 'dates', '!', 'hot', 'dogs', 'for', 'dinner', 'then', 'who', 'knows', 'what', 'the', 'evening', 'holds', '!']"
surprise,"['I', 'want', 'to', 'become', 'vegetarian', ',', 'It', ""'s"", 'going', 'to', 'be', 'so', 'hard', '!']"
surprise,"['Wow', 'what', 'a', 'storm', 'we', 'just', 'had', '!', '!', '!', 'Now', 'no', 'power']"
sadness,"['I', 'heard', 'it', 'was', 'disappointing', ',', 'which', 'I', 'am', 'disappointed', 'by', 'before', 'I', ""'ve"", 'even', 'seen', 'it', '.', 'What', 'a', 'waste', 'of', 'C.', 'Bale', '.']"
sadness,"['Tired', '!', 'I', 'may', 'have', 'to', 'go', 'to', 'bed', '.', 'Trouble', 'is', 'I', 'miss', 'all', 'my', 'American', 'evening', 'friends', '.', 'X']"
sadness,"['I', 'am', 'surprised', 'you', 'have', ""n't"", 'fired', 'for', 'announcing', 'the', 'whole', 'world', 'of', 'they', 'body', 'they', ""'d"", 'found', '&', 'quot', ';', 'Selfish', '&', 'quot', ';']"
sadness,"['I', 'do', ""n't"", 'like', 'my', 'dress']"
sadness,"['Just', 'got', 'home', 'from', 'school', 'LOL', '2', '1/2', 'weeks', 'left', 'yay', '!', '!', '!', 'Then', 'off', '2', 'summer', 'school']"
surprise,"['Trying', 'to', 'figure', 'out', 'this', 'thing', '...', 'it', ""'s"", 'not', 'going', 'well']"
sadness,"['glad', 'u', 'feel', 'like', 'cooking', 'I', ""'m"", 'so', 'tired']"
surprise,"['Soo', 'embarassed', 'I', 'did', ""n't"", 'see', 'the', 'tweets', 'I', ""'ve"", 'been', 'getting', 'from', 'kind', 'followers', '.', 'I', ""'ll"", 'do', 'better', ',', 'I', 'promise', '!', '!', '!']"
sadness,"['At', 'my', 'rehearsal', '...', 'gon', 'na', 'miss', 'the', 'game', 'please', 'keep', 'me', 'updated', '!', 'Go', 'Nuggets', '!']"
sadness,"['yeah', 'i', 'know', 'been', 'dealin', 'with', 'it', 'for', 'over', '2', 'yrs', 'now']"
sadness,"['How', 'could', 'you', 'go', 'to', 'Cali', 'without', 'me', '?', '?', '?', 'I', ""'m"", 'sad', '.']"
sadness,"['is', 'feeling', 'sad', 'I', 'so', 'dont', 'do', 'goodbye', ""'"", 'z', '!', '!', '!', '!']"
sadness,"['yip', '...', '..aw', 'gon', 'na', 'miss', 'them', 'on', 'bb']"
sadness,"['Ahhh', '...', 'ca', ""n't"", 'do', 'this', 'one', '...', '.will', 'be', 'in', 'las', 'Vegas', 'that', 'weekend', '#', 'noctweetup']"
sadness,"['and', 'I', 'have', 'to', 'wait', 'till', 'January', '.', 'Life', 'is', 'not', 'fair', '!']"
sadness,"['already', 'missing', 'my', 'biddy', 'bops', 'home', 'at', 'mom', ""'s"", 'for', 'the', 'night', 'watching', 'my', 'little', 'bro', 'and', 'getting', 'some', 'rest', 'for', 'my', 'birthday', 'party', 'tomorrow', ':', '-D']"
sadness,"['i', 'know', 'i', 'suck', '.', 'my', 'data', 'plan', 'is', 'weak', 'sauce', '.']"
sadness,"['yea', 'yea', 'im', 'about', 'to', 'torture', 'myself', 'by', 'doing', 'a', 'stanky', 'leg', 'marathon..ima', 'do', 'the', 'dance', 'for', 'hrs', 'til', 'I', 'ca', ""n't"", 'no', 'mo']"
sadness,"['Damnit', 'all', '.', 'That', 'sucks', '.', 'You', 'were', 'one', 'of', 'the', 'ones', 'I', 'thought', 'I', ""'d"", 'drag', 'back', 'lol']"
surprise,"['Your', 'schmoo', 'is', 'moving', '?', 'Are', 'you', 'sad', '?']"
sadness,"['My', 'music', 'teacher', 'either', 'expired', 'or', 'forgot', 'about', 'my', 'lesson', ',', 'leaving', 'me', 'outside', 'waiting', 'for', 'my', 'ride', 'to', 'pick', 'me', 'up', 'for', '1', 'hour', '.']"
sadness,"['Well', 'it', ""'s"", 'after', '6', 'and', 'i', 'did', ""n't"", 'get', 'a', 'call', 'back', 'oh', 'well']"
sadness,"['cool', '.', 'looking', 'forward', '.', 'san', 'francisco', 'was', 'really', 'nice', '.', 'did', ""n't"", 'make', 'it', 'out', 'to', 'napa', 'though', 'maybe', 'next', 'time', '.']"
sadness,"['omg', 'trying', 'to', 'fix', 'pic', 'but', 'its', 'not', 'working', '!', '!', '!', '!', 'ugh', 'also', 'mom', 'wont', 'let', 'me', 'sleep', 'over', 'sanzz', '!', '!', '!', '!', '!', 'bad', 'day', '!', '!', '!', '!']"
sadness,"['I', 'wish', 'I', 'was', '!', 'well', ',', 'for', 'the', 'past', 'hour', 'I', 'have', 'been', '.', 'But', 'before', 'that', 'I', 'was', 'in', 'bed', '.', 'Proper', 'migraine', '!']"
sadness,"['He', ""'s"", 'totally', 'ignoring', 'me', '!', '!', 'How', 'sad', '!', 'I', 'am', 'heartbroken']"
sadness,"['Got', 'stuck', 'in', 'a', 'traffic', 'jam', 'today', ',', 'i', 'now', 'have', 'one', 'sunburned', 'arm']"
sadness,"['*hugs*', 'still', 'feeling', 'poorly', 'are', 'you']"
sadness,"['On', 'my', 'way', 'to', 'work', ',', 'I', ""'m"", 'kinda', 'sad']"
sadness,"['chillin', 'on', 'break', 'eatin', 'some', 'grub', '.', 'pretty', 'burnt', 'out', 'had', 'an', 'eventful', 'day', '.', 'wanting', 'to', 'go', 'to', 'the', 'movies', 'with', 'Ian', ',', 'not', 'happening', 'though', '.']"
sadness,"['I', 'missed', 'your', 'calls']"
sadness,"['waiting', 'for', 'sleeping', 'pills', 'to', 'kick', 'in', '...', 'gon', 'na', 'be', 'so', 'tired', 'at', 'work', 'tomorrow']"
surprise,"['Select', 'Yums', 'tees', 'on', 'sale', '!', 'Bird', 'Walk', 'and', 'SODMG', 'are', 'sold', 'out', 'though']"
sadness,"['Why', 'the', 'fuck', 'ca', ""n't"", 'I', 'be', 'over', 'this', '?', '?', '?', 'I', 'feel', 'like', 'crying', 'bit', 'I', 'realy', 'do', ""n't"", 'want', 'to', 'why', 'is', 'this', 'bothering', 'me', 'sooooooo', 'much', '!', '?']"
sadness,"['I', 'ca', ""n't"", 'shes', 'taken', 'my', 'keys', 'to', 'muh', 'car', '.']"
sadness,"['No', 'Rockin', 'on', 'the', 'River', 'for', 'me', ',', 'tonight', '...']"
surprise,"['what', '?', 'whyyyy', '?']"
sadness,"['sorry', 'I', 'missed', 'you', 'Saw', 'you', 'across', 'the', 'way', ',', 'I', 'was', 'busy', 'taking', 'pix-abt', '4:15', 'came', 'to', 'meet', 'U-but', 'U', 'were', 'gone']"
sadness,"['just', 'checked', 'again', 'and', 'it', 'worked', '!', '!', 'Sorry']"
surprise,"['ACK', '!', 'Ghost', 'Whisperer', 'is', ""n't"", 'on', '!', 'Damn', 'network', ""'s"", 'lucky', 'they', 'gave', 'me', 'Walk', 'The', 'Line', 'in', 'place', 'of', 'it', '...', 'f*ckas', '.', 'JP', 'is', 'hawt', '.', ':0', ')']"
sadness,"['Girl', '*cries*', 'I', ""'m"", 'allergic', 'to', 'seafood']"
sadness,"['Just', 'got', 'to', 'the', 'gym', 'but', 'w/no', 'energy']"
surprise,"['..dat', 'dude', 'look', 'crazy', 'w/', 'dat', 'hair', 'on', 'his', 'face', 'lmao', '..stop', 'it', '!', '!', '..the', 'old', 'wrestlers', 'went', 'to', 'TNA', 'thanks', 'Vince', '..these', 'dudes', 'are', 'clowns', 'lol']"
surprise,"['WHAT', '!', 'I', 'was', 'only', 'gone', 'for', '30', 'minutes', 'and', 'you', ""'re"", 'already', 'showing', 'boobage', 'without', 'me', '?']"
sadness,"['God', ',', 'why', 'ca', ""n't"", 'I', 'be', 'at', '#', 'asylum', '?', 'Really', '.', 'I', 'never', 'get', 'to', 'do', 'anything', 'cool', '!']"
sadness,"['@', 'the', 'San', 'Antonio', 'Missions', 'game', 'waitressing', '.', 'Not', 'a', 'huge', 'crowd', '.', 'Meaning', 'a', 'slow', 'game', '.']"
sadness,"['I', ""'d"", 'rather', 'be', 'at', '#', 'BEATweetup', '.', 'Instead', ',', 'I', ""'m"", 'taking', 'my', 'cue', 'from', 'and', 'shutting', 'down', '.', 'reprezent-zent', '!']"
sadness,"['my', 'fab', 'broke']"
anger,"['UUUUUGH', '!', '!', '!', 'I', 'HATE', 'I', 'MISSED', 'INTERVIEW', '!', '!', '!', 'I', 'WASNT', 'AT', 'HOME', '!', '!', '!', 'DARN', '!', '!', '!']"
sadness,"['Omg', ',', 'someone', 'just', 'left', 'me', 'a', 'voicemail', 'at', 'work', 'ffs', 'let', 'me', 'have', 'a', 'day', 'off']"
surprise,"['Boo', '...', '.Up', 'DLP', 'is', 'sold', 'out', 'for', '8:30']"
sadness,"['oh', 'noes', 'I', 'missed', 'you', 'again', '.']"
surprise,"['yeahh', 'those', 'two', 'times', 'we', ""'ve"", 'stood', 'next', 'to', 'each', 'other', 'were', 'special', 'times', '...']"
sadness,"['Still', 'think', 'it', ""'s"", 'unfair', 'that', 'Infamous', 'is', ""n't"", 'on', 'PC', '.', '=/']"
sadness,"['ok', ',', 'twitter', 'doesnt', 'like', 'me', 'i', 'must', 'be', 'really', 'dumb', '...', 'how', 'do', 'i', 'send', 'a', 'msg', '?']"
sadness,"['Wanting', 'to', 'go', 'out', '...', 'apparently', 'no', 'ones', 'available', '!']"
sadness,"['They', 'burnt', 'my', 'zuccini']"
sadness,"['has', 'such', 'a', 'freakin', 'migraine']"
sadness,"['I', 'miss', 'vlogcandy']"
sadness,"['Why', 'ca', ""n't"", 'i', 'find', 'any', 'jewellry', 'for', 'my', 'dressssss', '?']"
sadness,"['epic', 'fail', 'with', 'the', 'chocolate', 'fountain', 'that', 'got', 'CLOGGED']"
sadness,"['Aw', 'i', 'could', ""n't"", 'see', 'robert', 'before', 'practice', '.', 'That', 'makes', 'me', 'sad']"
sadness,"['I', 'MISS', 'TUGGER', 'AND', 'MISTO', 'last', 'night', 'was', 'amazing', '&', 'lt', ';', '3', 'i', 'was', 'so', 'close', 'to', 'them', ':', ""'"", ')']"
sadness,"['Aw', '...', 'poor', 'thing', '.']"
sadness,"['I', 'ripped', 'my', 'favorite', 'pair', 'of', 'jeans', '.']"
sadness,"['i', 'just', 'bit', 'my', 'tongue', '.', 'blood', 'everywhere', '!', '!', '!']"
sadness,"['Burning', 'my', 'tongue', 'on', 'Won', 'Ton', 'soup']"
sadness,"['-', 'So', 'sorry', 'Ambien', 'got', 'sick', '.', 'Perhaps', 'work', 'her', 'ashes', 'into', 'the', 'garden', 'with', 'a', 'catnip', 'plant', '?']"
sadness,"['Why', 'has', ""n't"", 'he', 'called', '.', 'I', ""'m"", 'being', 'blown', 'off', 'yet', 'again', '.']"
sadness,"['sometimes', 'i', 'forget', 'my', 'favorite', 'porn', 'stars', 'are', 'real', 'people', 'too', '.', 'made', 'orange', 'chicken', 'last', 'night', 'and', 'cut', 'his', 'finger', 'off', '!', 'sad', '!']"
sadness,"['cars', ',', ',', ',', ',cars', '...', '.cars', '...', '..I', 'need', 'one', '.', 'ha', 'ha', '.', 'The', 'one', 'I', 'found', 'last', 'night', ',', 'that', 'I', 'wanted', 'so', 'bad', '!', 'is', 'now', 'sold', '.', 'And', 'not', 'to', 'me']"
surprise,"['omg', 'i', 'know', 'i', ""'m"", 'so', 'sorry', 'my', 'screen', 'is', 'just', 'small', ':', 'S']"
sadness,"['rain', 'rain', 'go', 'away', '.', 'had', 'to', 'cancel', 'my', 'pool', 'plans', '!', 'tragic', '.']"
sadness,"['Is', 'sad', 'there', 'was', 'no', 'Otalia', 'today']"
sadness,"['does', ""n't"", 'sound', 'so', 'great', 'at', 'all', 'http', ':', '//is.gd/JslB', '#', 'palmpre']"
sadness,"['so', 'busy', 'already']"
sadness,"['put', 'my', 'dog', 'to', 'sleep', 'I', 'love', 'you', 'abby', 'RIP', '&', 'lt', ';', '3']"
sadness,"['yes', ""ma'am"", 'u', 'do', 'have', 'a', 'pretty', 'smile', '.', 'but', 'you', 'also', 'wo', ""n't"", 'eat', 'chipotle', 'with', 'me', '.']"
surprise,"['damn', '!', 'natalya', '!', 'you', 'got', 'ta', 'tell', 'me', 'whats', 'going', 'on', '!', '!', '!', 'i', ""'d"", 'call', 'you', 'but', 'i', 'lost', 'all', 'my', 'phone', 'numbers', 'when', 'i', 'broke', 'my', 'blackberry']"
sadness,"['Somehow', 'I', 'have', 'managed', 'to', 'sober', 'up', 'and', 'now', 'I', 'remember', 'how', 'crap', 'I', 'felt', 'pre', 'drink']"
sadness,"['at', 'work..', 'missing', 'my', 'miami', 'fam', 'carolina', ',', 'jonathan', ',', '&', 'amp', ';', '&', 'amp', ';', '&', 'amp', ';', 'more']"
sadness,"['I', 'had', 'some', 'work', 'to', 'do', ',', 'but', 'my', 'wrist', 'hurts', 'too', 'much', 'to', 'do', 'any', 'of', 'it', '.']"
sadness,"['lol', '.', 'sorry', 'bout', 'today', '..did', 'u', 'get', 'them', '?', '?', '&', 'amp', ';', 'what', 'else', 'R', 'U', 'guyz', 'doinq', 'cuz', 'i', 'have', 'to', 'C', 'if', 'im', 'eligable', '[', 'howeva', 'itz', 'spelled', 'lol', ']']"
sadness,"['feelin', 'depressed', ',', ',', 'i', 'miss', 'you', 'soo', 'damn', 'fcking', 'much', 'besties', '..i', 'wish', 'i', 'wouldnt', 'have', 'left', 'yt']"
surprise,"['goodness', 'gracious', 'my', 'chair', 'broke']"
sadness,"['you', 'can', 'have', 'the', 'milk', 'i', 'have', ',', 'i', 'only', 'have', 'that', 'here', 'to', 'drink', 'i', 'think', 'thats', 'whats', 'making', 'me', 'feel', 'sick']"
sadness,"['Having', 'a', 'bad', 'day', 'actually', 'but', 'your', 'cd', 'keeps', 'my', 'spirits', 'lifted']"
sadness,"['At', 'an', '80', ""''"", 'S', 'retro', 'prom', 'wishing', 'HE', 'was', 'here', 'to', 'dance', 'with', '!', 'I', ""'m"", 'gon', 'na', 'miss', 'his', 'great', 'dancing', '2nite', 'but', 'still', 'having', 'a', 'blast', '&', 'amp', ';', 'a', 'few', 'drinks']"
surprise,"['i', 'lost', 'a', 'follower']"
sadness,"['I', 'am', '100', '%', 'jealous', '.', 'wish', 'I', 'had', 'some']"
sadness,"['i', 'missed', 'the', 'party', '!', '!', '!', '!', 'i', 'bought', 'wine', 'and', 'everything', '!', '!', '!']"
sadness,"['There', 'go', 'my', 'big', 'plans', '...', 'thanks', ',', 'tonsils', '.']"
sadness,"['that', 'makes', 'me', 'sad', '...']"
sadness,"['i', 'miss', 'you', '!', '!', 'stupid', 'work', '!']"
sadness,"['friday', '...', '..i', 'have', 'nothing', 'to', 'do', 'so', 'sad']"
sadness,"['working', 'on', 'diffusing', 'that', 'irritation', 'but', 'this', 'traffic', 'sure', 'is', ""n't"", 'helping', 'mother', 'F', '!', 'it', ""'s"", 'always', 'real', 'bad', 'the', 'days', 'th', '@', 'i', 'help', 'plan', 'stuff']"
sadness,"['I', 'go', 'into', 'the', 'room', 'for', 'the', 'first', 'time', 'in', 'weeks', 'and', 'you', ""'re"", 'off', 'cleaning']"
sadness,"['brother', ""'s"", 'back', '!', '!', '&', 'amp', ';', '&', 'amp', ';', 'i', 'found', 'this', 'really', 'small', 'dead', 'bird', 'on', 'my', 'deck', 'so', 'sad', ',', 'i', 'basically', 'cried', '.']"
sadness,"['Misses', 'JP', 'I', 'do', 'not', 'know', 'what', 'to', 'do', 'and', 'iv', 'given', 'myself', 'a', 'headache', 'thinking', 'about', 'it', ',', 'just', 'makes', 'me', 'want', 'to', 'cry']"
sadness,"['off', 'to', 'bed', 'was', 'gon', 'na', 'read', 'some', 'new', 'moon', 'but', 'its', 'a', 'little', 'late', 'now', 'night', 'night', 'all', 'xxx']"
sadness,"['is', 'there', 'anyway', 'you', 'could', 'forgive', 'me', '?']"
sadness,"['because', 'you', 'had', 'chips', 'and', 'sale', 'w/o', 'me']"
sadness,"['I', 'miss', 'you', 'already', '.', 'All', 'the', 'sad', 'faces', 'you', 'texted', 'me', 'were', 'seriously', 'gon', 'na', 'make', 'me', 'cry', '.']"
surprise,"['why', 'were', ""n't"", 'we', 'invited', '?']"
sadness,"['Hi', 'Rob', ',', 'will', 'you', 'be', 'coming', 'back', 'and', 'doing', 'any', 'more', 'shows', 'in', 'Wales', 'again', 'soon', '?', 'Missed', 'you', 'the', 'first', 'time', '.']"
sadness,"['artery', 'tomorrow', '.', 'No', 'more', 'Hagen', 'Daz', 'for', 'me']"
sadness,"['Well', ',', 'it', 'was', 'a', 'nice', 'thought', 'while', 'it', 'lasted', '.', 'Maybe', 'he', ""'ll"", 'leave', 'properly', 'next', 'time', '*crosses', 'fingers*']"
surprise,"['you', 'got', 'ta', 'follow', '&', 'quot', ';', 'BOOBFEED', '&', 'quot', ';', 'its', 'incredible', '.', 'They', 'tweet', '4-10', 'a', 'day', '.', 'With', 'links', 'to', 'free', 'breasts', '.', 'Its', 'my', 'favorite', 'tweeter']"
sadness,"['it', 'looks', 'like', 'it', 'did', 'in', 'Ohio', 'after', 'a', 'tornado', 'hit', '.']"
sadness,"['haha', 'me', 'tooooo', '!', 'I', 'miss', 'you', 'I', 'havnt', 'seen', 'you', 'in', 'ages']"
sadness,"['was', 'just', 'about', 'to', 'try', 'and', 'dl', 'the', 'sims', '3', 'but', 'realize', 'my', 'pc', 'do', ""n't"", 'meet', 'the', 'standard', 'requirements', 'i', 'need', 'new', 'pc', 'lol', '!', '!', '!']"
sadness,"['everyone', 'has', 'left', 'me', 'and', 'gone', 'to', 'bed']"
sadness,"['Our', 'boy', 'better', 'get', 'it', 'in', 'tonight', '!', '!', '!', '!', 'Or', 'it', ""'s"", 'all', 'over']"
sadness,"['i', 'want', 'to', 'join', 'drama', 'practice', 'today', 'but', 'i', 'ca', ""n't""]"
sadness,"['Poor', 'Beta', ',', 'I', 'took', 'him', 'to', 'Seattle', ',', 'riding', 'on', 'my', 'lap', 'on', 'the', 'plane', '.', 'He', 'was', 'happy', 'here', 'until', 'our', 'week', 'long', 'outage-cold', 'did', 'him', 'in']"
surprise,"['love', 'to', 'but', 'already', 'got', 'plan', 'going', 'to', 'queen', 'mary', '!']"
sadness,"['I', 'thought', 'I', 'was', 'doing', 'pretty', 'good', ';', 'I', 'guess', 'not', '.', 'Bummer', '.']"
sadness,"['I', 'miss', 'him', 'soooo', 'much', 'not', 'gon', 'na', 'see', 'him', 'for', '2-3', 'months']"
surprise,"['Someone', 'out', 'there', 'will', 'soon', 'be', 'the', 'lucky', 'recipient', 'of', 'my', '5000th', 'Tweet', '.', 'Oh', 'wait', '.', 'Shit', '.', 'THIS', 'was', 'it', '!']"
surprise,"['aww', 'but', 'typing', 'from', 'beyond', 'the', 'grave', '...', 'impressive']"
sadness,"['aww', 'please', 'explain', '&', 'quot', ';', 'botts', '&', 'quot', ';', 'I', 'am', 'all', ""'fused"", '...', '.']"
sadness,"['my', 'stupid', 'putet', 'wo', ""n't"", 'let', 'me', 'go', 'to', 'your', 'chat']"
anger,"['Sitting', 'in', 'traffic', 'while', 'my', 'car', 'gets', 'rained', 'on', '.', 'Just', 'washed', 'it', 'on', 'Sunday', '.', 'Does', ""n't"", 'the', 'weather', 'know', 'this', 'is', 'California', '?']"
sadness,"['i', 'missed', 'the', 'chicago', 'show', 'boo', 'me', '.']"
sadness,"['Sorry', 'bro', 'That', ""'s"", 'rough', '.']"
sadness,"['I', ""'m"", 'sad', 'to', 'take', 'off', 'the', 'suit', 'b/c', 'I', 'know', 'I', ""'m"", 'not', 'going', 'to', 'get', 'to', 'wear', 'one', 'again', 'for', 'a', 'long', 'time']"
sadness,"['i', 'think', 'im', 'just', 'going', 'to', 'wind', 'up', 'going', 'Home', 'and', 'go', 'to', 'bed']"
sadness,"['I', 'miss', 'having', 'u', 'as', 'a', 'roommate']"
sadness,"['Bored', 'and', 'kinda', 'lonely', ',', 'my', 'parents', 'went', 'up', 'to', 'the', 'lake', '.', 'I', 'did', ""n't"", 'have', 'a', 'friend', 'to', 'bring', 'up', 'so', 'i', 'knew', 'i', 'was', 'bored', 'and', 'did', ""n't"", 'go', '.']"
sadness,"['Ooooh', ',', 'boo', '!', 'We', 'only', 'see', 'each', 'other', 'at', 'the', 'bar', '(', 'at', 'well', ')', 'or', 'miss', 'each', 'other', '!', 'I', ""'ll"", 'make', 'a', 'pt', 'of', 'stopping', 'by', '!', ';', ')']"
sadness,"['yeah', 'it', ""'s"", 'a', 'double', 'edged', 'sword', '.', 'So', 'I', 'guess', 'we', 'dead', 'on', 'new', 'stories', '?']"
sadness,"['Trying', 'to', 'watch', 'Boys', 'Before', 'Flowers', 'online', '.', 'Streaming', 'sucks', 'and', 'my', 'wireless', 'is', 'crappy', 'too']"
sadness,"['I', 'so', 'want', 'to', 'be', 'a', 'part', 'of', 'Windows', 'Clubhouse', ',', 'but', 'my', 'WL', 'Spaces', 'blog', 'is', 'random', ',', 'and', 'not', 'the', 'place', 'where', 'I', 'share', 'Windows', 'stuff']"
sadness,"['Why', 'does', 'twitter', 'eat', 'my', 'DM', ""'s"", '?', 'Not', 'happy']"
sadness,"['I', ""'m"", 'so', 'sorry', 'do', 'you', 'want', 'me', 'to', 'call', '?', 'If', 'not', 'I', 'will', 'be', 'on', 'aim', 'in', 'a', 'couple', 'of', 'hours', 'if', 'you', 'need', 'to', 'vent']"
sadness,"['-', 'l', ""'d"", 'come', 'if', 'u', 'could', ',', 'but', 'Australia', 'is', 'just', 'too', 'far', 'away']"
sadness,"['booooo', 'my', 'senior', 'yearbook', 'sucks', 'thanks', 'for', 'the', 'memories', 'bhs', '-___-']"
sadness,"['what', 'r', 'u', 'doing', 'tonight', 'bro', '?', 'I', 'wan', 'na', 'go', 'out']"
sadness,"['sorry', 'change', 'of', 'plans', 'for', 'me', ':', ""'"", '(', 'revision', 'for', 'monday', 'exam', 'in', 'a', 'park', 'with', 'one', 'of', 'my', 'friends']"
sadness,"['is', 'trying', 'to', 'deny', 'that', 'she', ""'s"", 'beginning', 'to', 'miss', 'him', '--', 'more', 'and', 'more', ',', 'each', 'and', 'every', 'single', 'day', 'that', 'their', 'apart', '...', 'i', 'need', 'Sprite', '!', 'HAHA', '!']"
sadness,"['Workin', 'ur', 'crazy', 'sched', '.', 'has', 'to', 'be', 'tiring..its', 'got', 'ta', 'be', 'hard', 'being', 'famous', 'but', 'jus', 'kno', 'u', 'have', 'Bazillionz', 'of', 'fans', 'supprtin', 'u']"
sadness,"['I', 'know', ',', 'twitter', 'is', 'depressing', 'me', 'tonight']"
sadness,"['wish', 'I', 'could', 'eat', 'with', 'you', 'all', '!', '!', '!']"
sadness,"['I', 'dont', 'get', 'how', 'to', 'use', 'twitterr', '!']"
sadness,"['bye', 'selena', '!', '!', '!', 'too', 'bad', 'i', 'didnt', 'get', 'to', 'talk', 'to', 'u', 'while', 'u', 'were', 'here']"
sadness,"['Just', 'thought', 'about', 'my', 'hubby', 'being', 'deployed', 'n', 'now', 'I', 'got', 'the', 'blues', 'I', 'need', 'a', 'stiff', 'drink', 'but', 'I', ""'m"", 'breastfeeding', 'so', 'no', 'booze', 'for', 'me', ':', '/', 'Ugh', '!', '!']"
sadness,"['NO', 'GHOST', 'WHISPERER', '?', '!', '!', 'What', 'am', 'I', 'going', 'to', 'do', 'without', 'J', '.', 'Love', '?', '!']"
sadness,"['i', 'hate', 'songs', 'and', 'surveys', 'they', 'always', 'seem', 'to', 'make', 'me', 'cry', '.']"
sadness,"['Last', 'full', 'day', 'of', 'high', 'school', 'was', 'today', '.', 'I', ""'m"", 'sad', 'that', 'I', 'may', 'never', 'see', 'a', 'lot', 'of', 'my', 'friends', 'ever', 'again', '!', '!']"
surprise,"['I', 'will', 'let', 'you', 'know', 'as', 'soon', 'as', 'I', 'figure', 'it', 'out', '...', 'sorry', 'about', 'the', 'mix', 'up', ';', 'i', 'was', 'supposed', 'to', 'get', 'off', 'work', 'an', 'hour', 'ago']"
sadness,"['I', 'want', 'a', 'burrito', 'but', 'I', 'still', 'have', '30', 'more', 'minutes', 'of', 'work']"
sadness,"['My', 'tummy', 'hurts', '...']"
sadness,"['If', 'I', 'got', 'paid', 'by', 'the', 'hour', 'I', 'could', 'retire', 'by', 'now', 'do', 'you', 'have', 'xBox', 'live', '?', 'I', 'am', 'thinking', 'Rock', 'Band']"
sadness,"['i', 'hate', 'it', 'when', 'my', 'bff', 'is', 'groundedd', 'boooooooooo']"
sadness,"['mannnn', '...', 'why', 'aint', 'my', 'music', 'working']"
sadness,"['My', 'dog', 'died', 'today', '.', 'We', 'had', 'her', 'for', '11', 'years', '.', 'I', 'miss', 'her', 'so', 'much', '.']"
sadness,"['Sometimes', 'I', 'wish', 'I', 'was', 'a', 'warden']"
sadness,"['I', ""'m"", 'bored', '...', 'Do', ""n't"", 'want', 'to', 'stay', 'home', 'tonight', ',', 'but', 'do', ""n't"", 'want', 'to', 'spend', 'money', 'blah']"
sadness,"['i', 'just', 'saw', 'a', 'baby', 'dove', 'fall', 'from', 'a', 'tree', ',', 'break', 'its', 'neck', 'and', 'die', 'i', 'tried', 'to', 'save', 'it', 'and', 'couldnt', '.', 'what', 'a', 'cruel', 'world']"
sadness,"['wants', 'to', 'go', 'home', '!']"
sadness,"['the', 'movie', 'Tym', '...', 'So', 'sad', ',', 'I', 'was', 'crying', 'non-stop', '.']"
sadness,"['@', 'the', 'Eldorado', 'house', ',', 'goodbye', 'Aliante', 'house', '.', '*Memories', 'made', ',', 'memories', 'fade', '!']"
surprise,"['Waiting', 'for', 'my', 'turn', 'on', 'wii', 'fit', 'gym', 'closed']"
surprise,"['so', 'yeah', '...', 'i', 'guess', 'i', 'dont', 'get', 'company', 'this', 'weekend', 'so', 'who', 'wants', 'to', 'come', 'hang', 'out', '?']"
sadness,"['so', 'now', 'im', 'bored..untill', 'i', 'go', 'out']"
sadness,"['Is', 'dying', 'my', 'hair', 'back', 'to', 'pink', '.', 'I', 'missed', 'being', 'a', 'cupcake', '.', 'And', 'I', 'miss', 'my', 'Sherry', 'and', 'Melanie']"
sadness,"['today', 'has', 'me', 'feelin', ""'"", 'like', 'crap']"
surprise,"['sorry', 'mo', '.', 'we', 'thought', 'that', 'u', 'have', 'to', 'work', 'tomorrow', 'we', 'go', 'to', 'the', 'casino', 'together', 'too', ':', '?', ')']"
sadness,"['she', 'was', 'performing', 'at', 'the', 'lifeball', 'in', 'vienna', 'this', 'year', 'but', 'unfortunately', 'i', 'did', ""n't"", 'get', 'the', 'chance', 'to', 'see', 'her', '.']"
sadness,"['at', 'home', 'sick']"
sadness,"['and', 'sitting', 'in', 'traffic', 'trying', 'to', 'escape', 'campus', 'is', 'feeling', 'just', 'as', 'hellish']"
sadness,"['my', 'guinea', 'pig', 'died', 'today']"
sadness,"['i', 'got', 'over', 'the', 'crush', 'issue', 'but', 'now', 'tomorrow', 'my', 'friend', 'is', 'going', 'to', 'india', 'for', 'the', 'whole', 'summer', 'im', 'back', 'to', 'being', 'sad', '.']"
sadness,"['I', 'cried', '...']"
surprise,"['when', 'do', 'you', 'find', 'out', '?']"
sadness,"['no', '.', 'I', 'lost', 'the', 'link', 'you', 'sent', 'when', 'I', 'had', 'to', 'pull', 'my', 'battery', '.']"
sadness,"['my', 'stomach', 'hurts']"
sadness,"['is', 'Jay', 'Leno', ""'s"", 'last', 'show', 'tonight']"
surprise,"['I', 'didnt', 'win', 'but', 'I', 'will', 'continue', 'to', 'try', 'keep', 'giving', 'away', 'those', 'fabulous', 'watches', 'cant', 'wait', 'to', 'win1']"
