sentiment,Content
sadness,My child passed away after a short illness when he was just  eleven months old. I was only told about his death without  knowing that he had been ill.
disgust,"My father promised to send me pocket money at the month-end since  I wanted to buy a new pair of shoes when I was at secondary  school, but he didn't."
joy,Accepted by the college football team.
fear,Fighting with class mates in Highschool.
anger,Made mistakes in exam.
sadness,Failing examn.
disgust,Given duty by the leaders which I do not like to do.
joy,Article published in the college newspaper.
fear,Walking on a dark street with noone around.
anger,My friend misunderstood me.
sadness,My grandmother died.
disgust,Class leader told me to collect homework for him.
joy,Found money on the road and returned it to the owner through  police.
fear,Before examination.
anger,Listening to long speech of the party leaders wasting my time.
sadness,My girl-friend left me.
disgust,People not cueing in the college dining room.
joy,Helping in the nursery school.
fear,Telling my parents that I did not well in an examn.
anger,My bed sheet (present of my parents) damaged by roommate.
sadness,Not being accepted by classmates in university.
disgust,"Waiting for a bus not coming for a long time, and the bus drivers  were having a long lunch."
joy,Got a present from my friend for my birthday.
fear,"Lost my purse, the money in the purse belonged to my parents."
anger,South Korea winning more gold medals in the Asian Olympic (more  than China).
sadness,Saw the village I come from still pay money to buy wife.
disgust,Saw my roommate messing up our room.
joy,"Coming to this lecture and listen to you talking about feelings,  I am so happy that foreigners have the same feelings as Chinese."
fear,Damaged the tap in the residental Hall.
anger,"Too many people in TV room, I was not able to get a seat to watch  TV."
sadness,My sister marrying a bad man. He is cruel to her.
disgust,Saw my brother-in-law insulting my sister.
joy,Discussing psychology with my friends before the lecture.
fear,Waking up from a bad dream in a dark night with noone else  around.
anger,I could not find my monthly tickets for the bus when I was on the  bus.
sadness,"Two little children (/ years old) begging for money, and noone  gave them money."
disgust,The serving lady in the students' dining hall shouting at  studennts.
joy,You told me psychology can help people to be happier.
fear,Left alone in the dining hall at night.
anger,Bus conductor insulted me for not buying a ticket (I forgot).
sadness,Saw a father beating up his small child.
disgust,Class leader getting me to do things he did not want to do.
joy,My parents came to visit me.
fear,Could not find my way out in the college building at night.
anger,Saw in the TV South Korea cheating in the Asian Olympic games.
sadness,General Ye Jianying died.
disgust,A girl I do not like kept coming to me and talking to me.
joy,My friend told me he really likes me.
fear,Getting lost in a strange place.
anger,South Korea cheating for gold medals.
sadness,"My friend has to go on field trips, he just told me."
disgust,When I was the South Koreans on the TV.
joy,I met a friend I had not seen for a long time on the street.
fear,Going to the examn not well prepared.
anger,Overhear people talking about me and saying that I am stupid.
sadness,Hearing about developments of sience in the West a lot better  than China.
disgust,Some foreign students playing loud music late at night.
joy,Scoared a goal in a football match.
fear,Left alone in the dark in a big building.
anger,Someone called me a disgusting nickname.
sadness,Not getting on with someone of my classmates in high school.
disgust,A woman picked her nose and spit right next to me.
joy,My class winning against another class in a football match.
fear,Walking alone in the dark in a strange street.
anger,A friend forgot his appointment with me.
sadness,A friend misunderstood me.
disgust,A boy in my class talking too loud in the lecture.
joy,Meeting an old friend from high school.
fear,Facing a mad dog.
anger,Misunderstood deliberately by a close friend.
sadness,My old teacher in primary school died.
disgust,Getting into a crowded bus.
joy,My old friend visited me in the university.
fear,Listening to horrot stories at night.
anger,My roommate was rude to me.
sadness,My uncle died in the Vietnam War.
disgust,Cueing in the students dining hall.
joy,Scoring a goal in football match.
fear,Finding out that I am not an as able student as I thought.
anger,I was told to do something I did not want to do.
sadness,Finding out that China is still backward in science.
disgust,Doing this pointless questionnaire.
joy,Saw in TV that China had the most gold medals in the Asian  Olympic.
fear,"Just arrived in the university, not knowing anybody."
anger,Insulted by teacher.
sadness,Finding out I am not good looking.
disgust,Someone I do not like kept talking to me.
joy,Joining in a research group studying consumer's behaviour and  helping the people in the shop with the sales.
fear,Diagnosis that I have a stomache ulcer.
anger,A classmate damaged ma iron and tried to hide the damage.
sadness,Not winning a medal in the swimming contest.
disgust,Some students talking when other people are having a nap.
joy,China winning the Asian Olympic.
fear,Before an examn.
anger,Korean judges cheating.
sadness,My father left us for another woman.
disgust,Saw my father with that woman he is married to now.
joy,Being together with my best friend.
fear,Almost had a bicycle accident.
anger,Heard about someone telling lies about me to my best friend.
sadness,My best friend suddenly acting strange towards me.
disgust,Saw someone messing up our room.
joy,My best friend chosen for your English lectures.
fear,Getting ill.
anger,My class leader told me the university won't let all of us go to  your lectures because we are not All English Class.
sadness,When I was not chosen to go to your English lectures.
disgust,"Finding out that the class leader can go to your lectures, and  his English is worse than mine."
sadness,Finding out my best friend cannot go to the English lectures.
disgust,Heard some postgraduate students talking about girls being  unsiutable to do medicine.
joy,Receiving a letter from a boy I care.
fear,Watching a horror film.
anger,My parents do not like my friend and told me not to go out with  him.
sadness,My grandmother died.
disgust,Saw someone spitting in public.
joy,Finding out that I can go to your English lectures.
fear,Staying alone in a dark place.
anger,Being sexually assulted on a bus.
sadness,Finding out that my best friend could not go to university.
disgust,Some boys not cueing in the dining hall.
joy,Getting into this university.
fear,Beaten up by a classmate in school.
anger,Being insulted in public.
sadness,A girl I love does not love me.
disgust,Saw some girls dressed up like Americans
joy,Getting into this university to do medicine.
fear,First time in anatomy.
anger,Misunderstood by a close friend for the wrong reason.
sadness,"Finding out that China is poor, so we cannot have good reference  books."
disgust,Foreign students playing loud music in the night before the  biology examn.
joy,Aticle published.
fear,Earth crake.
anger,Made a statement that other people did not believe.
sadness,Saw poverty in the countryside.
disgust,Saw Chinese people flattering foreigners.
joy,China winning the Asian Olympic games.
fear,Staying alone in the dark.
anger,Being put down by the class leaders.
sadness,Finding out that life span in China is shorter than in the West.
disgust,Girls dressed like foreigners in the university.
joy,When I found out that I can travel with my best friend.
fear,Walking home in the dark from college.
anger,Finding out that I was deceived by a friend.
sadness,Not doing well in an examn.
disgust,Finding out that my best friend was deceiving me.
joy,Finding out that I am not ill (not seriously).
fear,Finding out that my health condition may be against my attending  university lectures.
anger,Bought something bad from the shop and they refused to change it.
sadness,Relative's death.
disgust,Saw people quarreling in a bus.
joy,First public speaking.
fear,Going out alone in the dark.
anger,Saw some young people fighting for seats on a bus.
sadness,My mother's death.
disgust,Saw people spitting in public.
joy,Falling in love.
fear,My friend will find out that I am in love with her.
anger,Falling in love although she is my friend (angry with myself).
sadness,My friend still trusts me as a friend.
disgust,Someone being arrogant to me.
joy,Doing unexpectedly well in an examn.
fear,Before the examn.
anger,I wanted to borrow lecture notes from a friend and he did not  lend me them.
sadness,Finding out about the university does not have enough foreign  currency to buy the yournals in your reference list.
disgust,Someone told me he was chosen for the English lectures because he  was a good friend of the class leader.
joy,Talking to a close friend.
fear,Ran into a parking car on a bicycle.
anger,Insulted for no reason.
sadness,Did badly in an examn.
disgust,Saw a man dressed as a woman.
joy,Found out that me and my best friend are both chosen for the  English lectures.
fear,I may not be clever enough to understand your English lectures.
anger,Told by some people the class leader only choose his friends (not  true).
sadness,One of my best friends was hurt by a girl he loves.
disgust,Saw a very arrogant girl walking like a queen.
joy,Talking to a close friend.
fear,Getting ill.
anger,Failed to be elected to be a class leader.
sadness,Father lost his temper at home because he was mistreated at work.
disgust,Saw someone who picked up a cigarette from the floor and smoked  it.
joy,My father promoted to be a professor.
fear,Anatomy lesson and told we have to do it at night sometimes.
anger,Had an argument with my classmate for borrowed books.
sadness,Finding out that we cannot have good references because China is  poor.
disgust,Saw someone licking his dining bowl.
joy,"Found out that the girl I love loves me, too."
fear,Reading a horror story alone.
anger,Being refused to attend the neuropsychology lecture in the  medical university.
sadness,My parents told me that they do not like my friend.
disgust,Saw an arrogant girl walking pass by.
joy,China winning the Asian Olympic games (TV).
fear,Left alone in the biology building surrounded by empty buildings.
anger,Someone told me we are not as good as the All English Class.
sadness,Not getting the reference paper.
disgust,Cueing for a bus and the drivers having long dinner.
joy,Hear a very nice joke made by a friend.
fear,Thinking about death when walking alone at night.
anger,Found out that someone I knew well has been misunderstanding me  for years.
sadness,Death of a relative.
disgust,Someone I know and respect sexually assulted a girl.
joy,Found my name on the list of attending the English lectures.
fear,Doing anatomy alone for the first time.
anger,"Being insulted in front of my parents, and they believed other  people (those insulting me)."
sadness,Death of General Ye Jianying.
disgust,Someone had stolen an article from a library journal.
joy,Did well in an examn just before my father's birthday: the best  present I can give to my father.
fear,I asked someone to bring some present to my father and found out  that he is not a reliable person. I was afraid if my father would  not get the presents he would be angry with me.
anger,"Some classmates said I did not do enough social work. Therefore I  was not elected as a \Tree Good\"" student."""
sadness,"My father won't be so pleased with me as if I was elected \Three  Good\""."""
disgust,My roommate's lack of consideration of me.
joy,Had a nice letter from my close friend.
fear,Staying alone in the biology building after the dark.
anger,Being insulted by my roommate (she is in the English Class).
sadness,Not being able to do well to be chosen for the English lecture.
disgust,My roommate boasting about her English lectures.
joy,Relatives visiting me.
fear,Finding out the great difference between China and the West in  science.
anger,Saw my unfair report.
sadness,Lecturers being unfair to me in reports.
disgust,Finding out that some students are getting good reports they do  not deserve.
joy,Finding out I was chosen for the English lectures.
fear,My roommate refused to walk with me to the English lectures. I  have to walk alone in the dark. Lectures are in the biology  building.
anger,My roommate being unconsiderate.
sadness,My best friend was not chosen for the English lectures.
disgust,Someone told me I was chosen for the English lectures because I  am good looking.
joy,Found out my wife (girl-friend?) pregnant.
fear,My boat running into another boat.
anger,Punished by a leader.
sadness,My teacher's death.
disgust,Saw a mate bribing the leader.
joy,Receiving a nice present from my parents.
fear,Finding out that I made a stupid mistake in the examn.
anger,Finding out about some girls who have been nice to the class  leader in order to go to the neuropsychology lectures (English  ones).
sadness,Finding out I am not chosen for the English lectures.
disgust,Some students whose English is worse than mine can go to your  lectures (English lectures).
joy,Article published.
fear,Walking in the dark and thinking about ghost stories.
anger,Had an insulting letter from my father.
sadness,Being misunderstood by friends.
disgust,Saw someone acting in a false manner in public.
joy,Finding out I am chosen to collect norms for Chinese aphasia (I  will contribute to China's catching up with the West in  neuropsychology).
fear,Finding out in your lecture that a doctor can make misdiagnoses  because of ignorance in neuropsychology.
anger,Someone talking about me at my back.
sadness,Found out that my grandmother might have been misdiagnosed as a  psychiatric patient because the doctor did not know about  neurologism.
disgust,Some students deliberately disobey me as a class leader.
joy,Going to a concert.
fear,Finding out that a boy I do not like is in love with me.
anger,Being told that I have not got a personality.
sadness,Power cut made me unable to listen to the songs sung by my  favourite pop star.
disgust,Someone acting stupid in public.
joy,Talking to my close friend.
fear,Hearing a strange noise in the biology building.
anger,Insulted by other people in the shop.
sadness,My good friend misunderstood me.
disgust,Being looked at by someone I do not like.
joy,Finding out that the person I love understands me.
fear,Watching a horror film.
anger,Being mistreated by other people.
sadness,Deceived by other people and ran into trouble.
disgust,Saw a selfish person doing a selfish thing.
joy,Hear my name on the list attending the English lectures.
fear,Staying alone in the room after midnight and reading horror  stories.
anger,Being told that I am a stupid person.
sadness,My parents failed to visit me as they promised.
disgust,Some people not cueing in the dining hall.
joy,Having a good trip on a boat with good friends.
fear,Saw a classmate knocked down by a motorcycle.
anger,Being sexually assulted on a bus and noone helped (people only  laughed).
sadness,Being sexually assulted and told my friends about it (we cried  together).
disgust,Heard someone boasting his fortune telling and I knew he was  lying.
joy,Going to see a good film with my best friend.
fear,Suddenly found out that I was the lasr one to leave the anatomy  room.
anger,Some boys deliberately played tricks on me in the experiments.
sadness,Iqam chosen for your lecture and my best friend is not. Now he is  angry with me and I cannot help him.
disgust,Listening to my roommate boasting about her new clothes.
joy,Being elected as class leader.
fear,Walking in the dark I saw something strange.
anger,Your prejudice against psychology students and education students  (not allowing us to go to the medical university lectures).
sadness,A friend's brother died.
disgust,A wurm dropped on my head.
joy,Getting into this university to do medicine.
fear,First time in anatomy.
anger,Being insulted in public for the wrong reason.
sadness,Not being chosen for the English lectures (my girl-friend  chosen).
disgust,My roommate messing up our room.
joy,Success in university entrance examination.
fear,I helped someone to do something and was found out.
anger,Misunderstood by friends.
sadness,My mother was ill and my father was not at home.
disgust,My roommate being nice to a party leader in order to get into the  party.
joy,Doing well in an examn.
fear,Before the examn.
anger,Some foreign students playing loud music before the biology  examn.
sadness,Finding out that the girl I like does not like me.
disgust,Saw two Canadian students boasting about how rich they are in  Canada.
joy,Had a letter from my father (usually he does not write to me).
fear,Being alone in the room at night.
anger,Quarreling with classmates.
sadness,My father told me in the letter that my mother is ill.
disgust,My roommate talking and shaking her bed at night.
joy,Finding out my name on the list for English lectures.
fear,Walking out from the biology building.
anger,Someone told me that I was chosen for English lectures because  the class leader is going out with me (not true).
sadness,My sister bkoke her leg.
disgust,Some boys boasting about their ability to tell dirty jokes.
joy,Made a wonderful driend who understands me.
fear,Being chased in the dark by someone I did not know.
anger,My best friend betrayed me and told other people my secrets.
sadness,Disappointed by a friend.
disgust,Finding out some people had been talking about me at my back.
joy,Watching China winning the Asian Olympic games.
fear,Suddenly met someone in the biology building at night.
anger,Being insulted by my roommate.
joy,Talking with a nice girl.
fear,Talking about snakes.
anger,People not resprcting my opinion.
sadness,Lost my girl-friend.
disgust,Talking to someone I disliked.
joy,Getting a letter from a friend who did not write for a long time.
fear,Staying in a relative's house which was broken in before.
anger,Being insulted on a bus.
sadness,Insulted by my mother.
disgust,A relative not acting on her promise.
joy,Being asked to go out by someone I care.
fear,Before an important examn.
anger,My parents do not like my friend and told me to stay away from  him.
sadness,My friend not allowed to go to the English lectures.
disgust,Postgraduate students talking about girls stupid.
joy,"I went on a picnic to the country side park. The beautiful  scenary made me feel relaxed and every worry disappeared , thus  the picnic was worthwhile."
fear,I am afraid of my academic results as I will face several  problems. I am scared of my limitations and the unlimited  problems and I do not know how to cope with them.
anger,"I quarrelled with my brothers (twins) at home on saturday. One  of them studies in a private school and the other one is  repeating his form five. They do not know what they are doing.  They follow every word of their teachers, books and systems.  They always try to rationalize their bad acts by some game and  they are satisfied with their awkward life. I have tried to  persuade them very often but have failed. This time I had a  fight as they have no voluntary spirit (they did not polish the  floor)."
sadness,I have been thinking of changing my major for a few months. My  original major was Chinese language and it blocks my way. I have  to face many problems at the sametime and I do not know what is  real and virtuous. I do not know if I am not interested in  Chinese or if there are other factors which make me sad. I am  not very clear on what I can do for the study of Communication  and Journalism. I am not clear about what I can do. What are  the limitations ? I hesitate but I feel more adjusted now.
disgust,I had been forced to get together with strange and disgusting  classmates. The things they talked about disgusted me and made  me feel ill at ease. I knew that I would feel unhappy if I  stayed there but I was defeated by the social norms.
joy,I preached to a F. students in a gospel camp. They thus knew  more about God and made up their minds to believe in Jesus.
fear,When the doctor told me that there was something wrong with my  eye and I had to undergo an operation.
anger,I had left a student newspaper of the Chinese university on the  table of the library. It had disappeared when I came back.
sadness,"One of my class-mates had a disease unexpectedly, he had been in  a coma for six days in a hospital before he died."
disgust,"Someone, who was sitting very close to me, was smoknig in the  compartment of an air conditioned mini-bus."
joy,When I attended the concert of a pop singer.
fear,I was afraid that I would fail an examination.
anger,I had too much homework and examinations and I did not know how  to organize my work.
sadness,When I forgot the lyrics during a song contest.
disgust,Because of the examination I had to study night and day.
joy,When I had a good result in the certificate examination.
fear,When I was walking along a road alone on my way to go shopping.
anger,"In the student's union there was someone who took the photocopies  of two large volumes. I asked him to let me take a few, he refused  it for an acceptable reason."
sadness,When another person's mother died.
disgust,I greeted a friend and he did not respond.
joy,Yesterday my friend gave me a gift and had dinner with me.
fear,Once while walking along a hill; I fell down out of carelessness  and I broke my left arm.
anger,"Last week, my organization summoned an executive meeting and one  of the executive member's pointed out a loop hole in the  committee's administration. He could not suggest any  improvements, so I quarrelled with him."
sadness,The death of my father.
disgust,"I was sitting in the bus and a man with a very unpleasant  smell came and sat next to me, to top it all he smoked  continously."
joy,When my application for studying the masters degree was accepted.
fear,"Once at midnight, I was working alone at office and the phone  suddenly rang."
anger,"When I was concentrating on my work, my friend disturbed me  continously. I asked him to stop but in vain."
sadness,"I had asked the teacher to write a recommendation letter for me,  but I had not provided enough information and had run short of  time."
disgust,"When I was talking to a person who is a hypocrite, I felt  disgusted at his reaction."
joy,"When I first heard \I like you !\"" from my boyfriend."""
fear,"When I received the higher level exam results, I mistook the  grade E in mathematics for a grade F and I was shocked."
anger,I had planned to study for my mid-term exams on a certain day and  my room-mate called me to ask me to go out for a stroll. I tried  to make an excuse so as not to go out but she refused to listen  to me and insisted that I go out with her. I find it unnecessary  to talk to her anymore.
sadness,Due to some reasons my boyfriend and I decided to separate.
disgust,"Once when I had started to write a paper, there was a phone  call for me. I had to go downstairs to receive it and after the  conversation I discovered that all the information had  disappeared from my mind."
joy,When I read the newspaper that morning I found my candidature  number on the admission list of the Chinese university. I was  satisfied and happy and the cumulative anxiety disappeared. I  only wanted to cry out that I had succeeded.
fear,Tutorial again ! A fearful feeling came to me when I sat on the  chair and looked at my fellow students all around. I was really  scared that they would ask me some questions or challenge the  ideas that I had presented.
anger,"The trick was really intolerable. They hid it, and I was worried  and restless all day. When I saw them I really wanted to slap  each one of them."
sadness,"A and I were walking along the new Asia stairway to the Chung Chi  college for our lecture and I saw him with her. He put one arm  around her shoulder and laugher brightly and joyfully. I did not  dare and did not want to look, just walked by them quickly. The  interest of talking to A disappeared and I just wanted to remain  silent. But I did not want A to know and so I left him and went  to F. I should have expected this to happen."
disgust,Knowing that I had to do the survey with him I felt very  reluctant. Although I do not know him I feel disgusted by just  looking at him. Thinking that the project lasted several days I  regreted having joined that project.
joy,When I learnt that I could do further studies at the Chinese  university.
fear,My best frieend left school recently. The next day the weather  turned bad suddenly and the male class-mates turned off the  lights. I remained on the table and was scared.
anger,I was scolded by my mother for no reason.
sadness,When I learnt that I had been betrayed by my friend.
disgust,"When I dined with my new friends, one of them kept reminding us  that he was superior."
joy,I was accepted by the Chinese university.
fear,Waiting for the results of the High level examination. I was  afraid of not being accepted.
anger,I had a date with a friend to see a movie and my friend was late.  I waited for a long hour and was very angry.
sadness,The quarrel between my parents.
disgust,During the Chinese lessons a student often showed off. Moreover  he misbehaved and dressed very badly. So disgusting !
joy,[ No response.]
fear,"Once, before I had learnt to swim, I stepped on a slippery slope  where there was a lot of moss and I slipped into the water. The  water was very deep and I could not stand on my feet. I sank  and had to use a lot of energy."
anger,[ No response.]
sadness,[ No response.]
disgust,"One day when I was sitting in a not very crowded bus, a middle  aged woman was standing beside me. The person sitting next to me  got up to get off and this woman pushed me and occupied the seat.  Then she took off her shoes and put her feet on the seat."
joy,[ No response.]
fear,When I saw a horrible movie - Alien.
anger,[ No response.]
sadness,"In , my results at the university entrance exam were very  poor - far from what I had expected. I thought that I would not  be accepted at the university."
disgust,"I am disgusted by people who spoil their identity because of  misbehaviour. This morning when I was in a crowded bus, I found  a seat on which a university student was sitting on one side and  he had put his bag and files next to him. There was very little  space left and I sat down while he kept on reading. Even when I  leaned on him he did not put his bag away. He did not respond and  I felt very angry."
joy,"I had a very close friend who went to Canada after her F.B, his  departure was unavoidable. When he came back during the Summer  holidays I was very happy as nothing had changed between us."
fear,"The day before the university results came out I was both excited  and scared. If I failed I did not know what I would do as I did  not want to work, my family was ambivalent."
anger,Before the certificate examination I was very poor in Biology  (the worst result in my class). Ever since F. it had been  getting poorer and poorer. I had tried my best and had spent  most of my time studying this subject. Finally my results were  so bad that I thought that it was just not fair.
sadness,My cat died from an illness. It had been with us for years.  It was a lovely cat. It had been ill for one or two weeks and  the veterinary surgeon had told us that it was dying.
disgust,In secondary school I had a class-mate who talked too much.  Once we went to the cinema after school and she sat next to me and  commented the movie throughout - very disgusting.
joy,When I could study at university.
fear,When I forgot the lines of the play during an orientation camp.
anger,Before the department meeting my friend ate a dish that I had  prepared for this meeting.
sadness,"I had a very short term romance during the summer vacations. When  we first met I felt excited but I wanted to avoid him after we had met  a few times and so I proposed that we stay apart, I felt very  sad then."
disgust,I felt disgusted on seeing my boyfriend after our separation.  One day he was begging at the mass transit railway station and at  that moment I hated him.
joy,"My friend had organized a birthday party for me secretly, I was  very happy not so much for the presents but because they seemed  to care for me."
fear,My year old grandfather underwent three successive operations  during a single year. The third operation was risky and I was  scared that he would die and feared that my grandmother would be  very sad.
anger,My elder brother often criticizes my mother's cooking. Once he  did it very impolitely and lost his temper. This made all of us  very sad. I was very angry and I scolded him. He asked me not  to interfere with what was his buisness.
sadness,"When my grandfather died I was extremely sad. However my family  members did not have any special feelings, they said that he was  already years old."
disgust,"I was an instructior in a youth organization. Whenever we, the  instructors would have a meeting the advisor would be present.  He did not understand our worknig conditions but talked a lot  and had a lot of outdated ideas. Whenever we disagreed with him  he was very discontent and said that we had a prejudice against  him. Why did he have to treat us as his subordinates ?"
joy,I finished my homework; an important task.
anger,"Mr C took my drawing pens, without having asked for my permission  first, and lost them. He did not tell me about it till I asked  him and then did not try to find them."
sadness,"When I learnt that I had to repeat the first year, I found the  solution immediately but was blocked by many difficulties."
disgust,My girlfriend lost her temper without any reason and she did not  consider or respect my feelings.
joy,I am happpy when I get good results in the field of academics or  athletics.
fear,"One day a fierce looking man came to our house and said that my  father should apologize to him, however I was alone at home."
anger,My cassmate laughed at me when I was being scolded by the  teacher.
sadness,I knew a girl so lovely that everyone would like her. But she  refused to accept my Christmas present and I tried to forget  her.
disgust,"I hate the behaviour of my so called friends, they use bad  language, spit, boast and treat the youngsters badly."
joy,"The day the results of the university entrance exam was  published, I found my canditate number and I was very excited."
fear,"One night we were having a barbecue on the beach and I needed to  go to my car, which was far away from the beach. It was very  dark as there were no street lamps. I ran in the dark, very  scared, I ran as fast as possible."
anger,[ No response.]
sadness,I separated with the one I liked most. She refused all my dates  and told me that she had dated another one. My heart seemed to  cease beating. I was silent for some time and then I whispered  goodbye and left without turning back.
disgust,"When I was a teacher in an evening school, a girl raised a lot of  questions and expressed her opinions. She, very often, took a  stand which was different from mine and she thought that it  was better than mine. Her opinions were helpful academically, but  she did not take into consideration my position in public. Also  she seemed to be very talkative and so she disgusted me."
joy,When I learnt that I had been admitted to the university.
fear,After the interview for admission to the university and before  the admission list was disclosed. I was scared that I would not  be admitted and my fear lasted for quite some time. My fear disappeared only after the list was disclosed.
anger,"When I was studying in the library - preparing for a test, two  people sitting next to me talked to each other for minutes.  There were no other seats so I could not go elsewhere and I did  not want to interrupt them, so I could only be angry in my heart."
sadness,"I had been separated from my girlfriend for about a year. On her  birthday I put a present in her mailbox. I had spent two days  choosing a suitable present for her. I waited for a few days and  there was no reply from her; at last I received a thank-you card  in my mailbox. On the card there was only my name, the words thank-you  and her signature. I was very sad then."
disgust,"When I was travelling to school by bus, I went past a place  where a sewer had been repaired. There was a bad strong smell  which suffocated me and I wanted to leave the place immediately."
joy,"Talkiing about the past happy hours with two friends at night in  a camp a few months ago. We shared our feelings, notions and  every hidden anxiety. I thought that they cared for me and I  was very happy and satified."
fear,I remember that my form teacher was very fierce and dogmatic.  My feet would tremble whenever I saw her but I had to face the fact that  I had to go for her class.
anger,"One night I could not practise my violin as my family was  watching T.V with the lights off, so I wanted to listen to some  tapes. It was dark so I asked my brother to bring me a torch,  however he scolded me. I was so angry that I slammed my violin  on the floor."
sadness,"My mother suffers from a mental illness. One night she was not  feeling well and was sent to the hospital. I was scared that  she would die, and all night I was very sad and did not dare to  close my eyes."
disgust,At the crowded conditions of living. I always quarrel with my  elder brother as he puts the T.V volume at a deafening level and  I can not practise my piano lessons. Thus I feel that my home is  disgusting.
joy,I watched a football match with my old friend. The performance  of the team was very good and the team members were full of  spirit. The match was excellent and every time a goal was scored  I felt excited.
fear,"When I got the midterm exam results, the results were below  average and were near the lowest. I was scared of the final  exam."
anger,"When I came back to my hostel, my bed was full of newspapers and  dirty clothes. My room-mate asked me to wash the clothes for him  as he had no time (this was his responsibility). The food we  shared had been eaten up by him (I ate little)."
sadness,"My sister was impolite to my father when the family was having  lunch together at a restaurant. She thought that our parents had  been prejudiced against her, this was an extreme thought."
disgust,When I was giving private tutorials to my student; he would not  concentrate and was lazy. He had not done the home work that I  had assigned and his academic level was very low. It was a  nuisance.
joy,I received a letter from a friend whom I was missing
fear,I feared that I would not be able to hand in the book-report on  time as I had started working very late. The book was difficult  to read and my teacher did not accept my work as it was handed in  late.
anger,My classmate always borrowed my notes and would not return it to  me on time. When I had a test she was selfish and irresponsible  and so delayed my studies.
sadness,When I found that my coldness had hurt somebody's sincerity.
disgust,When I was studying and someone disturbed me.
joy,I realized that a fellow member had grown spiritually. I was the  leader of a spiritual group and had prayed for him. He did not  want to burn the incense but his mother forced him to do it.  Finally his mother told him that he could discontinue if he got  good results at school.
fear,Looking for the toilet in a dark place.
anger,"I gave tutorial to a student and I found that he was lazy, he did  not pay attention to what I taught. He did some easy questions  wrong deliberately."
sadness,I saw a lot of starving people in a T.V news report.
disgust,"Our neighbour came and gossiped, about others, with my parents."
joy,"When I saw the certificate results, I did not feel very happy as I  did not realize that I had got all the credits until my  classmates pointed it out to me. My parents and my relatives  praised me and I realized that my results were good i.e A, B,  C. I felt satisfied with the results and was happy."
fear,An hour before receiving the certificate results I was very  frightened. When I saw others crying I felt very tense and as  time went by my fear grew.
anger,"My classmate used her personal relations to get a seat for a  subject that I wanted also. I had taken the pains to help him  apply and I did not get selected. I did not like this as he had  not told me the facts earlier, he need not have lied to me."
sadness,"When my mother went through an operation, it was not very serious  but I was sad and could not sleep before the operation."
disgust,"During a recent meeting, Mr. A showed his excitement and  overindulged in the notes delivered. Though his curiosity could  not be blamed, his way of accquiring knowledge was an extreme  behaviour e.g he always tried to know what I was reading and  gained everything he could."
joy,When I was admitted to the Chinese universiity.
fear,An inter-college basket-ball match.
anger,Something was stolen.
sadness,When I learnt that my close friend was going to immigrate.
disgust,When the summer holiday job was almost over.
joy,When I told my girlfriend a joke openly and frankly.
fear,Once while crossing a road I was overcome with fear.
anger,My intimate girlfriend told me that her father was opposed to our  relationship and had insulted my integrity.
sadness,When my studies are too demanding and I cannot cope with it.
disgust,The behaviour of people spitting everywhere.
joy,When I finished the work that I had planned to do - my homework.
fear,I was not prepared for the exam but I wanted to sleep the night  before the exam.
anger,Someone played a trick on me.
sadness,When the thing that made my friends and relatives sad happened to  them.
disgust,It was a narrow and dirty passage which was located near the  market and I had to stand there to wait for people.
joy,Several good friends made me a surprise visit and this made me  happy. They are my closest friends and we had not seen each  other for a long time.
fear,The hero was chased by a terrible vampire in a suspense and  horror film shown on T.V.
anger,"I worked with several classmates on a project. I was very  anxious about the project while my partners showed no concern  and when we had meetings on the project my classmates did not  pay any attention. Some of them read books while the others  argued on irrelevant questions. The meeting would go on for two  hours without the main theme being discussed. We wasted time and  could not reach a compromise. My classmates avoided doing the  work and the responsibilities, they seemed to value other  projects more than this one."
sadness,One of my good friends had to migrate to America. Our friendship  had developed quite well and it was a pity as our friendship would  fade.
disgust,"In a study group, a person always liked to argue on some  unimportant, irrelevant and minor points. He tried to persuade  others in an unfriendly way. He was obstinate and would not accept  other's point of view."
joy,"I remember my religious experience. During a gospel camp, a few  friends of mine decided to believe in God. The joy that I felt  at that time was more than words can express. I blessed them and  praised God in my heart."
fear,"My friend and I had offended our classmate unintenionally. We  wanted to apologize to her so we decided to visit her. We knew that she  was stubborn so we were frightened. When we rang her door bell,  our fear was at it's climax"
anger,My girlfriend disliked it when I played majong (a game of gambling).  I expressed my regrets and when I went to see her she neglected my  existance. I was very angry and left in displeasure.
sadness,"When I said good-bye to my girlfriend. I had spent two years on  developing this relationship and it was unsuccessful, I felt very  sad."
disgust,"My classmate got a \B\"" for his homework while I only got a \""C\"".  When we got the results he acted as if he did not merit this  grade. I found that his humility was hypocritical and I found it  disgusting."""
joy,I learnt from the newspaper that I had been accepted at the  Chinese university of H.K. It was o'clock in the morning.  Later I told my family and relatives about it and had tea with  them very joyfully.
anger,"During a football match, the other team was rude and they hurt my  team members and me. The coach was prejudiced against us and  punished us unreasonably. Later we fought with each other and  the match had to be cut short."
sadness,I heard of the death of a closefriend of mine. I had gone camping   with him shortly before his death and the whole thing seemed very  sudden to me.
disgust,A group of youngsters dressed in fads talked foul language on a  bus. They also insulted the pedestrians on the road and were  impolite to the passengers of the bus.
